created_timestamp,preferred_marketplace,device_family,card_name,card_position
2024-12-16T19:01:11Z,www.amazon.com,Kindle for Android,More like [book title],3
2024-12-26T06:06:28Z,www.amazon.com,Kindle for Android,,1
2024-08-21T21:44:14Z,www.amazon.com,Kindle for Android,,1
2024-09-22T21:59:05Z,www.amazon.com,Kindle for Android,,1
2025-03-28T03:46:21Z,www.amazon.com,Kindle for Android,,1
2025-02-06T01:59:36Z,www.amazon.com,Kindle for Android,,2
2024-10-07T04:13:51Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:24:23Z,www.amazon.com,Kindle for Android,,4
2025-02-06T01:59:45Z,www.amazon.com,Kindle for Android,Recommended for you,4
2025-02-06T02:00:06Z,www.amazon.com,Kindle for Android,Best sellers in Prime Reading,12
2025-06-12T23:38:05Z,www.amazon.com,Kindle for Android,,2
2024-09-24T20:02:23Z,www.amazon.com,Kindle for Android,,2
2024-08-21T21:44:15Z,www.amazon.com,Kindle for Android,Reading Insights,2
2025-01-05T04:38:59Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:21:05Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-06-09T19:18:35Z,www.amazon.com,Kindle for Android,,2
2024-08-09T03:31:57Z,www.amazon.com,Kindle for Android,,2
2025-05-17T20:25:39Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-02-06T01:59:36Z,www.amazon.com,Kindle for Android,,1
2024-10-07T04:13:59Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2024-08-09T03:31:57Z,www.amazon.com,Kindle for Android,,1
2025-07-06T19:43:15Z,www.amazon.com,Kindle for Android,,7
2024-10-07T04:14:20Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2025-07-06T19:42:32Z,www.amazon.com,Kindle for Android,,1
2024-12-26T05:46:34Z,www.amazon.com,Kindle for Android,,1
2024-12-16T19:01:10Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-02-26T21:41:03Z,www.amazon.com,Kindle for Android,,2
2025-04-16T17:25:08Z,www.amazon.com,Kindle for Android,,1
2024-10-07T04:14:09Z,www.amazon.com,Kindle for Android,,1
2024-08-27T12:09:04Z,www.amazon.com,Kindle for Android,,1
2024-12-30T20:40:34Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-07-27T18:32:33Z,www.amazon.com,Kindle for Android,,2
2025-03-16T17:01:15Z,www.amazon.com,Kindle for Android,,1
2024-10-07T04:14:16Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2025-06-12T23:37:52Z,www.amazon.com,Kindle for Android,,2
2025-07-29T15:46:21Z,www.amazon.com,Kindle for Android,,2
2024-08-09T03:31:44Z,www.amazon.com,Kindle for Android,Books trending this month,2
2024-09-30T20:48:07Z,www.amazon.com,Kindle for Android,,1
2025-02-19T21:31:32Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-07-29T15:55:09Z,www.amazon.com,Kindle for Android,,3
2025-06-12T23:37:52Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:09:31Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-07-02T16:51:01Z,www.amazon.com,Kindle for Android,,3
2025-05-14T21:17:23Z,www.amazon.com,Kindle for Android,,1
2025-01-06T21:43:33Z,www.amazon.com,Kindle for Android,,1
2025-07-27T18:32:33Z,www.amazon.com,Kindle for Android,,1
2025-06-11T03:14:59Z,www.amazon.com,Kindle for Android,,2
2025-02-19T20:52:12Z,www.amazon.com,Kindle for Android,,1
2024-11-06T17:15:15Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:49:12Z,www.amazon.com,Kindle for Android,More like [book title],4
2025-01-24T16:53:27Z,www.amazon.com,Kindle for Android,Books trending this month,2
2025-06-09T19:18:42Z,www.amazon.com,Kindle for Android,,2
2025-02-24T18:35:21Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-08-17T19:58:42Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-09-02T14:44:08Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-12-26T05:46:35Z,www.amazon.com,Kindle for Android,Reading Insights,1
2025-05-27T03:26:22Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:31:35Z,www.amazon.com,Kindle for Android,,2
2025-06-15T21:25:31Z,www.amazon.com,Kindle for Android,,2
2025-04-17T19:31:43Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-09-22T20:59:43Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:48:44Z,www.amazon.com,Kindle for Android,,1
2024-09-22T21:39:01Z,www.amazon.com,Kindle for Android,,2
2025-02-12T20:38:51Z,www.amazon.com,Kindle for Android,,2
2025-06-11T03:15:32Z,www.amazon.com,Kindle for Android,,2
2025-01-05T04:39:19Z,www.amazon.com,Kindle for Android,,1
2024-09-22T21:58:09Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:49:12Z,www.amazon.com,Kindle for Android,,3
2025-05-21T18:48:21Z,www.amazon.com,Kindle for Android,Recommended for you,2
2024-08-09T02:39:59Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:08:13Z,www.amazon.com,Kindle for Android,More like [book title],3
2025-04-24T01:08:37Z,www.amazon.com,Kindle for Android,Recommended for you,3
2024-09-24T02:18:22Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-01-20T18:51:17Z,www.amazon.com,Kindle for Android,,1
2024-12-30T20:03:36Z,www.amazon.com,Kindle for Android,,1
2025-07-29T20:26:19Z,www.amazon.com,Kindle for Android,,2
2024-08-09T02:39:44Z,www.amazon.com,Kindle for Android,,2
2025-01-05T18:21:04Z,www.amazon.com,Kindle for Android,,1
2025-05-03T20:35:02Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-02-05T05:30:12Z,www.amazon.com,Kindle for Android,,2
2025-02-19T21:31:35Z,www.amazon.com,Kindle for Android,,1
2025-02-19T21:31:29Z,www.amazon.com,Kindle for Android,Recommended for you,2
2024-10-07T04:17:34Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2024-11-06T17:19:46Z,www.amazon.com,Kindle for Android,Reading Insights,1
2025-02-19T21:31:53Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-05-21T18:48:48Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-07-02T16:51:00Z,www.amazon.com,Kindle for Android,,1
2025-02-19T05:27:40Z,www.amazon.com,Kindle for Android,,1
2024-09-25T01:33:38Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-04-15T20:41:53Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:07:31Z,www.amazon.com,Kindle for Android,,1
2025-04-17T19:35:08Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-04-27T03:08:13Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-02-18T05:23:46Z,www.amazon.com,Kindle for Android,,2
2024-11-14T12:27:55Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-03-04T01:55:29Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:31:37Z,www.amazon.com,Kindle for Android,,1
2024-10-07T04:14:20Z,www.amazon.com,Kindle for Android,,1
2025-06-11T03:15:19Z,www.amazon.com,Kindle for Android,,2
2024-12-30T20:10:46Z,www.amazon.com,Kindle for Android,,1
2025-06-11T03:15:14Z,www.amazon.com,Kindle for Android,,2
2025-02-19T21:31:35Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-07-29T15:46:21Z,www.amazon.com,Kindle for Android,,3
2025-01-05T18:21:18Z,www.amazon.com,Kindle for Android,,1
2025-04-16T17:25:16Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-06-26T01:23:04Z,www.amazon.com,Kindle for Android,,1
2025-02-06T03:10:07Z,www.amazon.com,Kindle for Android,,2
2024-12-30T20:10:40Z,www.amazon.com,Kindle for Android,More like [book title],1
2024-11-04T03:49:10Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-09-22T20:58:51Z,www.amazon.com,Kindle for Android,,1
2024-09-12T16:51:48Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-05-29T02:43:25Z,www.amazon.com,Kindle for Android,,1
2024-08-17T18:24:08Z,www.amazon.com,Kindle for Android,,1
2025-06-23T00:50:25Z,www.amazon.com,Kindle for Android,,2
2024-11-25T17:48:51Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-10-07T14:59:42Z,www.amazon.com,Kindle for Android,,1
2024-12-16T19:00:54Z,www.amazon.com,Kindle for Android,,1
2025-02-24T18:35:20Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-11-06T17:20:18Z,www.amazon.com,Kindle for Android,More like [book title],3
2025-04-09T01:22:36Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-11-08T02:58:21Z,www.amazon.com,Kindle for Android,Reading Insights,1
2024-08-17T18:24:08Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-06-23T00:50:25Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:31:30Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:50:13Z,www.amazon.com,Kindle for Android,,2
2025-04-30T20:24:35Z,www.amazon.com,Kindle for Android,,1
2025-01-07T01:53:39Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-02-06T02:00:05Z,www.amazon.com,Kindle for Android,,11
2024-11-04T03:49:54Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,8
2024-11-08T19:44:00Z,www.amazon.com,Kindle for Android,,1
2024-10-07T04:17:31Z,www.amazon.com,Kindle for Android,,1
2024-12-30T20:10:40Z,www.amazon.com,Kindle for Android,,1
2025-01-20T18:51:17Z,www.amazon.com,Kindle for Android,,2
2025-02-05T05:29:14Z,www.amazon.com,Kindle for Android,,2
2024-08-09T03:32:24Z,www.amazon.com,Kindle for Android,,1
2025-05-30T01:28:03Z,www.amazon.com,Kindle for Android,,1
2025-04-16T17:25:16Z,www.amazon.com,Kindle for Android,,1
2025-07-06T19:43:15Z,www.amazon.com,Kindle for Android,Reading Insights,6
2024-12-26T06:06:35Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:32:24Z,www.amazon.com,Kindle for Android,Books trending this month,3
2025-01-05T18:44:04Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-12-23T18:43:26Z,www.amazon.com,Kindle for Android,More like [book title],1
2024-09-22T20:58:51Z,www.amazon.com,Kindle for Android,,2
2024-11-25T17:48:51Z,www.amazon.com,Kindle for Android,,1
2025-01-20T18:51:18Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:49:36Z,www.amazon.com,Kindle for Android,More like [book title],6
2025-02-06T02:00:02Z,www.amazon.com,Kindle for Android,Reading Insights,9
2024-10-07T04:14:35Z,www.amazon.com,Kindle for Android,,1
2025-01-07T01:53:39Z,www.amazon.com,Kindle for Android,,1
2025-02-10T21:17:44Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-04-14T22:44:38Z,www.amazon.com,Kindle for Android,,1
2025-01-31T21:05:27Z,www.amazon.com,Kindle for Android,,1
2025-01-05T04:39:19Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-04-27T03:07:44Z,www.amazon.com,Kindle for Android,More like [book title],3
2025-04-27T03:29:28Z,www.amazon.com,Kindle for Android,,1
2025-03-31T22:37:00Z,www.amazon.com,Kindle for Android,,2
2025-04-30T20:24:33Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:49:18Z,www.amazon.com,Kindle for Android,More like [book title],6
2024-10-29T18:50:27Z,www.amazon.com,Kindle for Android,,1
2025-06-26T01:24:29Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:20:53Z,www.amazon.com,Kindle for Android,,1
2025-02-24T18:35:00Z,www.amazon.com,Kindle for Android,,1
2024-12-16T19:01:18Z,www.amazon.com,Kindle for Android,,1
2024-08-06T20:30:58Z,www.amazon.com,Kindle for Android,Books trending this month,1
2024-12-30T20:40:34Z,www.amazon.com,Kindle for Android,,1
2025-04-09T01:24:52Z,www.amazon.com,Kindle for Android,More like [book title],3
2025-02-06T01:59:43Z,www.amazon.com,Kindle for Android,,3
2025-04-24T01:08:29Z,www.amazon.com,Kindle for Android,,1
2024-09-23T19:26:57Z,www.amazon.com,Kindle for Android,,1
2025-02-05T05:57:43Z,www.amazon.com,Kindle for Android,,1
2024-08-17T18:24:03Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-05-27T22:27:01Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-04-17T19:31:43Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:31:57Z,www.amazon.com,Kindle for Android,Books trending this month,3
2025-01-05T18:43:52Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-07-29T15:55:36Z,www.amazon.com,Kindle for Android,,3
2024-08-16T14:55:19Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-08-17T18:24:03Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-12-23T18:43:26Z,www.amazon.com,Kindle for Android,,1
2025-02-06T02:02:15Z,www.amazon.com,Kindle for Android,,10
2025-04-09T01:22:36Z,www.amazon.com,Kindle for Android,,1
2025-01-20T18:51:19Z,www.amazon.com,Kindle for Android,,2
2024-08-09T03:23:39Z,www.amazon.com,Kindle for Android,,1
2025-06-11T03:15:14Z,www.amazon.com,Kindle for Android,,1
2024-09-12T16:51:48Z,www.amazon.com,Kindle for Android,,1
2024-12-16T19:01:02Z,www.amazon.com,Kindle for Android,,1
2025-01-20T18:50:54Z,www.amazon.com,Kindle for Android,,2
2024-08-09T03:23:43Z,www.amazon.com,Kindle for Android,,1
2024-08-17T18:24:33Z,www.amazon.com,Kindle for Android,,1
2024-08-06T20:30:58Z,www.amazon.com,Kindle for Android,,2
2025-03-16T17:00:51Z,www.amazon.com,Kindle for Android,,1
2025-06-12T23:38:03Z,www.amazon.com,Kindle for Android,,2
2025-01-06T21:43:33Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-08-27T12:09:04Z,www.amazon.com,Kindle for Android,,2
2024-10-29T18:50:27Z,www.amazon.com,Kindle for Android,,3
2025-02-24T18:47:37Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-07-29T15:55:36Z,www.amazon.com,Kindle for Android,,1
2024-10-02T17:36:07Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-05-03T20:35:02Z,www.amazon.com,Kindle for Android,,1
2024-09-23T18:47:27Z,www.amazon.com,Kindle for Android,,2
2025-03-16T17:00:51Z,www.amazon.com,Kindle for Android,,2
2025-02-05T05:30:12Z,www.amazon.com,Kindle for Android,,1
2025-02-19T21:31:29Z,www.amazon.com,Kindle for Android,,1
2025-04-09T01:24:52Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-12-16T20:39:37Z,www.amazon.com,Kindle for Android,,1
2024-11-08T19:44:26Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:23:43Z,www.amazon.com,Kindle for Android,,2
2024-09-24T02:18:22Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-10-29T18:50:27Z,www.amazon.com,Kindle for Android,Recommended for you,2
2024-09-23T18:47:27Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-08-09T03:24:40Z,www.amazon.com,Kindle for Android,Reading Insights,5
2024-08-04T17:19:11Z,www.amazon.com,Kindle for Android,,1
2025-07-06T19:43:49Z,www.amazon.com,Kindle for Android,New releases in Kindle store,11
2024-10-07T04:13:59Z,www.amazon.com,Kindle for Android,,1
2024-10-07T04:17:34Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:20:53Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-01-31T21:05:13Z,www.amazon.com,Kindle for Android,,2
2024-11-06T17:20:16Z,www.amazon.com,Kindle for Android,,1
2025-06-26T01:24:29Z,www.amazon.com,Kindle for Android,,2
2025-07-27T18:32:33Z,www.amazon.com,Kindle for Android,,3
2025-06-26T01:24:29Z,www.amazon.com,Kindle for Android,Reading Insights,3
2024-10-03T19:31:16Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-07-02T16:51:01Z,www.amazon.com,Kindle for Android,,2
2024-11-06T17:19:30Z,www.amazon.com,Kindle for Android,,1
2024-09-22T21:58:18Z,www.amazon.com,Kindle for Android,,2
2025-07-29T20:26:19Z,www.amazon.com,Kindle for Android,,3
2025-06-26T01:23:05Z,www.amazon.com,Kindle for Android,Reading Insights,2
2025-04-27T03:09:31Z,www.amazon.com,Kindle for Android,,1
2025-07-06T19:46:20Z,www.amazon.com,Kindle for Android,,10
2025-07-29T15:46:21Z,www.amazon.com,Kindle for Android,,1
2025-01-31T21:05:27Z,www.amazon.com,Kindle for Android,,2
2025-01-14T20:03:37Z,www.amazon.com,Kindle for Android,,2
2024-10-02T20:01:11Z,www.amazon.com,Kindle for Android,More like [book title],1
2024-08-09T03:32:16Z,www.amazon.com,Kindle for Android,Books trending this month,3
2024-08-21T21:44:24Z,www.amazon.com,Kindle for Android,,1
2025-03-09T17:51:18Z,www.amazon.com,Kindle for Android,,2
2025-04-16T17:25:15Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-09-21T20:59:00Z,www.amazon.com,Kindle for Android,,2
2025-02-24T18:35:21Z,www.amazon.com,Kindle for Android,,1
2025-07-29T20:26:19Z,www.amazon.com,Kindle for Android,,1
2025-05-21T18:48:37Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-05-14T21:17:23Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-07-29T20:42:53Z,www.amazon.com,Kindle for Android,,3
2025-07-27T18:32:44Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:50:04Z,www.amazon.com,Kindle for Android,,12
2025-03-28T03:46:21Z,www.amazon.com,Kindle for Android,,2
2025-07-06T19:51:32Z,www.amazon.com,Kindle for Android,,13
2025-07-06T19:43:23Z,www.amazon.com,Kindle for Android,,9
2024-08-27T05:05:49Z,www.amazon.com,Kindle for Android,,2
2025-07-06T19:48:56Z,www.amazon.com,Kindle for Android,Books trending this month,14
2025-07-06T19:48:33Z,www.amazon.com,Kindle for Android,,9
2025-04-27T03:17:15Z,www.amazon.com,Kindle for Android,,1
2025-06-23T00:50:48Z,www.amazon.com,Kindle for Android,,1
2024-09-30T20:47:26Z,www.amazon.com,Kindle for Android,More like [book title],3
2024-08-17T19:58:42Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-07-06T19:48:33Z,www.amazon.com,Kindle for Android,New releases in Kindle store,11
2025-02-05T05:29:14Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:32:02Z,www.amazon.com,Kindle for Android,Books trending this month,3
2024-11-04T03:48:44Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-06-09T19:18:34Z,www.amazon.com,Kindle for Android,,1
2024-12-30T20:03:36Z,www.amazon.com,Kindle for Android,More like [book title],1
2024-08-09T03:24:41Z,www.amazon.com,Kindle for Android,More like [book title],6
2024-08-09T03:31:44Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:32:24Z,www.amazon.com,Kindle for Android,,2
2024-09-21T20:59:00Z,www.amazon.com,Kindle for Android,Recommended for you,1
2025-07-06T19:42:53Z,www.amazon.com,Kindle for Android,More like [book title],5
2025-07-29T15:55:28Z,www.amazon.com,Kindle for Android,Recommended for you,4
2024-11-14T12:27:55Z,www.amazon.com,Kindle for Android,,1
2025-05-28T18:24:04Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-04-14T22:44:39Z,www.amazon.com,Kindle for Android,,2
2025-03-04T01:55:29Z,www.amazon.com,Kindle for Android,,2
2025-03-31T22:36:59Z,www.amazon.com,Kindle for Android,,1
2024-08-18T23:07:21Z,www.amazon.com,Kindle for Android,More like [book title],1
2025-05-27T22:26:54Z,www.amazon.com,Kindle for Android,,1
2025-05-27T22:26:54Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-01-05T18:43:52Z,www.amazon.com,Kindle for Android,,1
2025-02-12T20:38:51Z,www.amazon.com,Kindle for Android,More like [book title],3
2025-07-02T16:51:01Z,www.amazon.com,Kindle for Android,,1
2025-02-13T16:05:08Z,www.amazon.com,Kindle for Android,,2
2025-01-20T18:50:53Z,www.amazon.com,Kindle for Android,,1
2024-09-22T21:39:01Z,www.amazon.com,Kindle for Android,,1
2025-02-06T01:59:52Z,www.amazon.com,Kindle for Android,,5
2024-09-25T01:33:38Z,www.amazon.com,Kindle for Android,,2
2024-10-29T18:49:33Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:32:16Z,www.amazon.com,Kindle for Android,,1
2024-08-27T05:05:49Z,www.amazon.com,Kindle for Android,Reading Insights,3
2025-01-31T21:05:13Z,www.amazon.com,Kindle for Android,,1
2025-07-29T15:55:09Z,www.amazon.com,Kindle for Android,,1
2025-07-29T15:55:32Z,www.amazon.com,Kindle for Android,,3
2025-02-19T21:31:53Z,www.amazon.com,Kindle for Android,,1
2024-09-02T05:06:50Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-10-07T04:14:16Z,www.amazon.com,Kindle for Android,,1
2024-09-30T20:47:26Z,www.amazon.com,Kindle for Android,Reading Insights,2
2025-04-27T03:08:16Z,www.amazon.com,Kindle for Android,More like [book title],3
2025-07-06T19:51:32Z,www.amazon.com,Kindle for Android,Books trending this month,14
2024-11-04T03:50:00Z,www.amazon.com,Kindle for Android,Expand your reading horizons,10
2024-08-09T03:32:02Z,www.amazon.com,Kindle for Android,,1
2025-01-24T16:53:27Z,www.amazon.com,Kindle for Android,,1
2025-01-05T18:44:03Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:24:43Z,www.amazon.com,Kindle for Android,More like [book title],7
2024-10-07T04:17:31Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2024-10-07T04:14:38Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2025-02-24T18:35:00Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-06-15T21:25:31Z,www.amazon.com,Kindle for Android,,1
2024-09-22T21:58:52Z,www.amazon.com,Kindle for Android,,1
2025-01-05T18:44:03Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-08-09T03:31:35Z,www.amazon.com,Kindle for Android,,1
2024-10-03T19:31:16Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-10-07T14:59:42Z,www.amazon.com,Kindle for Android,Most wished for Kindle books,2
2025-06-23T00:50:48Z,www.amazon.com,Kindle for Android,,3
2024-12-26T06:06:28Z,www.amazon.com,Kindle for Android,Reading Insights,1
2025-05-27T22:27:02Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-04-27T03:20:38Z,www.amazon.com,Kindle for Android,,1
2025-01-05T04:39:26Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-09-02T14:44:21Z,www.amazon.com,Kindle for Android,,1
2024-09-23T18:49:40Z,www.amazon.com,Kindle for Android,,1
2024-09-02T14:44:15Z,www.amazon.com,Kindle for Android,,1
2025-06-26T01:23:04Z,www.amazon.com,Kindle for Android,,2
2025-02-26T21:41:03Z,www.amazon.com,Kindle for Android,,1
2024-12-16T20:39:29Z,www.amazon.com,Kindle for Android,,1
2025-02-05T17:43:02Z,www.amazon.com,Kindle for Android,,2
2024-11-04T03:49:36Z,www.amazon.com,Kindle for Android,More like [book title],5
2025-04-27T03:18:01Z,www.amazon.com,Kindle for Android,,1
2024-08-27T05:05:49Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:49:10Z,www.amazon.com,Kindle for Android,,1
2025-02-19T21:31:48Z,www.amazon.com,Kindle for Android,,1
2025-02-13T16:05:08Z,www.amazon.com,Kindle for Android,,1
2024-11-04T03:50:13Z,www.amazon.com,Kindle for Android,Recommended for you,1
2024-08-09T03:32:02Z,www.amazon.com,Kindle for Android,,2
2025-04-09T01:24:47Z,www.amazon.com,Kindle for Android,More like [book title],3
2025-02-05T05:57:43Z,www.amazon.com,Kindle for Android,,2
2025-07-29T20:42:53Z,www.amazon.com,Kindle for Android,,2
2025-07-29T15:55:32Z,www.amazon.com,Kindle for Android,,2
2024-08-09T03:31:36Z,www.amazon.com,Kindle for Android,,1
2025-04-09T01:24:30Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-04-24T01:08:29Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-05-21T18:48:37Z,www.amazon.com,Kindle for Android,More like [book title],3
2025-07-29T15:55:09Z,www.amazon.com,Kindle for Android,,2
2024-10-07T04:14:38Z,www.amazon.com,Kindle for Android,,1
2024-10-02T17:36:07Z,www.amazon.com,Kindle for Android,,1
2025-06-11T03:15:32Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:18:01Z,www.amazon.com,Kindle for Android,Recommended for you,2
2025-01-14T20:03:31Z,www.amazon.com,Kindle for Android,,1
2024-09-02T14:44:08Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-10-07T04:13:51Z,www.amazon.com,Kindle for Android,More like [book title],2
2024-12-16T19:01:18Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-07-29T15:55:35Z,www.amazon.com,Kindle for Android,,3
2025-07-06T19:46:20Z,www.amazon.com,Kindle for Android,,9
2024-09-30T20:48:08Z,www.amazon.com,Kindle for Android,More like [book title],3
2025-06-23T00:50:48Z,www.amazon.com,Kindle for Android,,2
2024-08-09T03:31:37Z,www.amazon.com,Kindle for Android,,2
2025-05-27T03:26:22Z,www.amazon.com,Kindle for Android,More like [book title],2
2025-05-27T22:27:01Z,www.amazon.com,Kindle for Android,,1
2024-11-06T17:20:18Z,www.amazon.com,Kindle for Android,Expand your reading horizons,2
2025-02-19T21:31:32Z,www.amazon.com,Kindle for Android,,1
2025-05-17T20:25:39Z,www.amazon.com,Kindle for Android,,1
2024-08-09T03:23:43Z,www.amazon.com,Kindle for Android,Books trending this month,3
2024-08-09T03:31:37Z,www.amazon.com,Kindle for Android,Books trending this month,3
2024-12-16T20:50:40Z,www.amazon.com,Kindle for Android,,1
2025-04-27T03:21:05Z,www.amazon.com,Kindle for Android,,1
